💡📝🖥️🟢 Ah, good, we're entering 'action_check_dependancies'! Let's examine the raw materials, shall we? | main.py | 20250824.204206.2 Function: action_check_dependancies
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/1/Keysight Technologies/N9342CN/default_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/1/Keysight Technologies/N9342CN/default_value' with payload '{"value": "\"3\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/1/Keysight Technologies/N9342CN/VISA_Command_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/1/Keysight Technologies/N9342CN/VISA_Command_value' with payload '{"value": "\":FREQuency:STARt?;:FREQuency:STOP?;:TRACe:DATA? TRACE1\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/1/Keysight Technologies/N9342CN/validated_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/1/Keysight Technologies/N9342CN/validated_value' with payload '{"value": "\"NOT YET\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'TRACE', 'NAB', 'DATA', 'Start_Stop_Trace', '1', 'Keysight Technologies', 'N9342CN', 'default_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'TRACE', 'NAB', 'DATA', 'Start_Stop_Trace', '1', 'Keysight Technologies', 'N9342CN', 'VISA_Command_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'TRACE', 'NAB', 'DATA', 'Start_Stop_Trace', '1', 'Keysight Technologies', 'N9342CN', 'validated_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/1/Keysight Technologies/N9342CN/default_value/value'. Nodes: 13. Underscore found at depth: 7. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA'. Column key: 'Start_Stop_Trace/1/Keysight Technologies/N9342CN/default_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/1/Keysight Technologies/N9342CN/VISA_Command_value/value'. Nodes: 13. Underscore found at depth: 7. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA'. Column key: 'Start_Stop_Trace/1/Keysight Technologies/N9342CN/VISA_Command_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/1/Keysight Technologies/N9342CN/validated_value/value'. Nodes: 13. Underscore found at depth: 7. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA'. Column key: 'Start_Stop_Trace/1/Keysight Technologies/N9342CN/validated_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝📊 Final pivoted output returned to GUI: [
    {
        "Topic": "OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA",
        "Parameter": "/TRACE/NAB/DATA",
        "Start_Stop_Trace/1/Keysight Technologies/N9342CN/default_value/value": "\"3\"",
        "Start_Stop_Trace/1/Keysight Technologies/N9342CN/VISA_Command_value/value": "\":FREQuency:STARt?;:FREQuency:STOP?;:TRACe:DATA? TRACE1\"",
        "Start_Stop_Trace/1/Keysight Technologies/N9342CN/validated_value/value": "\"NOT YET\""
    }
] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/2/Keysight Technologies/N9340B/default_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/2/Keysight Technologies/N9340B/default_value' with payload '{"value": "\"3\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/2/Keysight Technologies/N9340B/VISA_Command_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/2/Keysight Technologies/N9340B/VISA_Command_value' with payload '{"value": "\":FREQuency:STARt?;:FREQuency:STOP?;:TRACe2:DATA?\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/2/Keysight Technologies/N9340B/validated_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/2/Keysight Technologies/N9340B/validated_value' with payload '{"value": "\"NOT YET\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'TRACE', 'NAB', 'DATA', 'Start_Stop_Trace', '2', 'Keysight Technologies', 'N9340B', 'default_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'TRACE', 'NAB', 'DATA', 'Start_Stop_Trace', '2', 'Keysight Technologies', 'N9340B', 'VISA_Command_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'TRACE', 'NAB', 'DATA', 'Start_Stop_Trace', '2', 'Keysight Technologies', 'N9340B', 'validated_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/2/Keysight Technologies/N9340B/default_value/value'. Nodes: 13. Underscore found at depth: 7. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA'. Column key: 'Start_Stop_Trace/2/Keysight Technologies/N9340B/default_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/2/Keysight Technologies/N9340B/VISA_Command_value/value'. Nodes: 13. Underscore found at depth: 7. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA'. Column key: 'Start_Stop_Trace/2/Keysight Technologies/N9340B/VISA_Command_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/2/Keysight Technologies/N9340B/validated_value/value'. Nodes: 13. Underscore found at depth: 7. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA'. Column key: 'Start_Stop_Trace/2/Keysight Technologies/N9340B/validated_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝📊 Final pivoted output returned to GUI: [
    {
        "Topic": "OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA",
        "Parameter": "/TRACE/NAB/DATA",
        "Start_Stop_Trace/2/Keysight Technologies/N9340B/default_value/value": "\"3\"",
        "Start_Stop_Trace/2/Keysight Technologies/N9340B/VISA_Command_value/value": "\":FREQuency:STARt?;:FREQuency:STOP?;:TRACe2:DATA?\"",
        "Start_Stop_Trace/2/Keysight Technologies/N9340B/validated_value/value": "\"NOT YET\""
    }
] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/2/Keysight Technologies/N9342CN/default_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/2/Keysight Technologies/N9342CN/default_value' with payload '{"value": "\"3\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/2/Keysight Technologies/N9342CN/VISA_Command_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/2/Keysight Technologies/N9342CN/VISA_Command_value' with payload '{"value": "\":FREQuency:STARt?;:FREQuency:STOP?;:TRACe:DATA? TRACE2\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/2/Keysight Technologies/N9342CN/validated_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/2/Keysight Technologies/N9342CN/validated_value' with payload '{"value": "\"NOT YET\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'TRACE', 'NAB', 'DATA', 'Start_Stop_Trace', '2', 'Keysight Technologies', 'N9342CN', 'default_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'TRACE', 'NAB', 'DATA', 'Start_Stop_Trace', '2', 'Keysight Technologies', 'N9342CN', 'VISA_Command_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'TRACE', 'NAB', 'DATA', 'Start_Stop_Trace', '2', 'Keysight Technologies', 'N9342CN', 'validated_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/2/Keysight Technologies/N9342CN/default_value/value'. Nodes: 13. Underscore found at depth: 7. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA'. Column key: 'Start_Stop_Trace/2/Keysight Technologies/N9342CN/default_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/2/Keysight Technologies/N9342CN/VISA_Command_value/value'. Nodes: 13. Underscore found at depth: 7. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA'. Column key: 'Start_Stop_Trace/2/Keysight Technologies/N9342CN/VISA_Command_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/2/Keysight Technologies/N9342CN/validated_value/value'. Nodes: 13. Underscore found at depth: 7. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA'. Column key: 'Start_Stop_Trace/2/Keysight Technologies/N9342CN/validated_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝📊 Final pivoted output returned to GUI: [
    {
        "Topic": "OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA",
        "Parameter": "/TRACE/NAB/DATA",
        "Start_Stop_Trace/2/Keysight Technologies/N9342CN/default_value/value": "\"3\"",
        "Start_Stop_Trace/2/Keysight Technologies/N9342CN/VISA_Command_value/value": "\":FREQuency:STARt?;:FREQuency:STOP?;:TRACe:DATA? TRACE2\"",
        "Start_Stop_Trace/2/Keysight Technologies/N9342CN/validated_value/value": "\"NOT YET\""
    }
] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/3/Keysight Technologies/N9340B/default_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/3/Keysight Technologies/N9340B/default_value' with payload '{"value": "\"3\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/3/Keysight Technologies/N9340B/VISA_Command_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/3/Keysight Technologies/N9340B/VISA_Command_value' with payload '{"value": "\":FREQuency:STARt?;:FREQuency:STOP?;:TRACe3:DATA?\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/3/Keysight Technologies/N9340B/validated_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/3/Keysight Technologies/N9340B/validated_value' with payload '{"value": "\"NOT YET\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'TRACE', 'NAB', 'DATA', 'Start_Stop_Trace', '3', 'Keysight Technologies', 'N9340B', 'default_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'TRACE', 'NAB', 'DATA', 'Start_Stop_Trace', '3', 'Keysight Technologies', 'N9340B', 'VISA_Command_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'TRACE', 'NAB', 'DATA', 'Start_Stop_Trace', '3', 'Keysight Technologies', 'N9340B', 'validated_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/3/Keysight Technologies/N9340B/default_value/value'. Nodes: 13. Underscore found at depth: 7. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA'. Column key: 'Start_Stop_Trace/3/Keysight Technologies/N9340B/default_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/3/Keysight Technologies/N9340B/VISA_Command_value/value'. Nodes: 13. Underscore found at depth: 7. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA'. Column key: 'Start_Stop_Trace/3/Keysight Technologies/N9340B/VISA_Command_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/3/Keysight Technologies/N9340B/validated_value/value'. Nodes: 13. Underscore found at depth: 7. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA'. Column key: 'Start_Stop_Trace/3/Keysight Technologies/N9340B/validated_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝📊 Final pivoted output returned to GUI: [
    {
        "Topic": "OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA",
        "Parameter": "/TRACE/NAB/DATA",
        "Start_Stop_Trace/3/Keysight Technologies/N9340B/default_value/value": "\"3\"",
        "Start_Stop_Trace/3/Keysight Technologies/N9340B/VISA_Command_value/value": "\":FREQuency:STARt?;:FREQuency:STOP?;:TRACe3:DATA?\"",
        "Start_Stop_Trace/3/Keysight Technologies/N9340B/validated_value/value": "\"NOT YET\""
    }
] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/3/Keysight Technologies/N9342CN/default_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/TRACE/NAB/DATA/Start_Stop_Trace/3/Keysight Technologies/N9342CN/default_value' with payload '{"value": "\"3\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
