💡📝🖥️🟢 Ah, good, we're entering 'action_check_dependancies'! Let's examine the raw materials, shall we? | main.py | 20250825.013513.2 Function: action_check_dependancies
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 055/Trace2Mode'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 055/Trace2Mode'. Storing in buffer. Payload: {"value": "\"Trace2Mode\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 055/Trace3Mode'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 055/Trace3Mode'. Storing in buffer. Payload: {"value": "\"Trace3Mode\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 055/Trace4Mode'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 055/Trace4Mode'. Storing in buffer. Payload: {"value": "\"Trace4Mode\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 055/Marker1Max'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 055/Marker1Max'. Storing in buffer. Payload: {"value": "\"Marker1Max\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 055/Marker2Max'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 055/Marker2Max'. Storing in buffer. Payload: {"value": "\"Marker2Max\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 055/Marker3Max'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 055/Marker3Max'. Storing in buffer. Payload: {"value": "\"Marker3Max\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 055/Marker4Max'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 055/Marker4Max'. Storing in buffer. Payload: {"value": "\"Marker4Max\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 055/Marker5Max'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 055/Marker5Max'. Storing in buffer. Payload: {"value": "\"Marker5Max\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 055/Marker6Max'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 055/Marker6Max'. Storing in buffer. Payload: {"value": "\"Marker6Max\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/Active'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/Active'. Storing in buffer. Payload: {"value": "true"} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🛠️🟢 Processing buffer and commencing pivoting and flattening! | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility._flush_buffer
💡📝🛠️🔍 The data buffer has been wiped clean. A fresh start for our experiments! | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.clear_buffer
💡📝🛠️✅ Behold! I have transmogrified the data! The final payload is below. | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility._flush_buffer
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/FileName'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/FileName'. Storing in buffer. Payload: {"value": "\"FileName\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/NickName'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/NickName'. Storing in buffer. Payload: {"value": "\"NickName\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/Start'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/Start'. Storing in buffer. Payload: {"value": "\"Start\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/Stop'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/Stop'. Storing in buffer. Payload: {"value": "\"Stop\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/Center'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/Center'. Storing in buffer. Payload: {"value": "\"Center\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/Span'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/Span'. Storing in buffer. Payload: {"value": "\"Span\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/RBW'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/RBW'. Storing in buffer. Payload: {"value": "\"RBW\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/VBW'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/VBW'. Storing in buffer. Payload: {"value": "\"VBW\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/RefLevel'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/RefLevel'. Storing in buffer. Payload: {"value": "\"RefLevel\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/Attenuation'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/Attenuation'. Storing in buffer. Payload: {"value": "\"Attenuation\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/MaxHold'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/MaxHold'. Storing in buffer. Payload: {"value": "\"MaxHold\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/HighSens'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/HighSens'. Storing in buffer. Payload: {"value": "\"HighSens\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/PreAmp'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/PreAmp'. Storing in buffer. Payload: {"value": "\"PreAmp\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/Trace1Mode'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/Trace1Mode'. Storing in buffer. Payload: {"value": "\"Trace1Mode\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/Trace2Mode'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/Trace2Mode'. Storing in buffer. Payload: {"value": "\"Trace2Mode\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/Trace3Mode'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/Trace3Mode'. Storing in buffer. Payload: {"value": "\"Trace3Mode\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/Trace4Mode'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/Trace4Mode'. Storing in buffer. Payload: {"value": "\"Trace4Mode\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/Marker1Max'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/Marker1Max'. Storing in buffer. Payload: {"value": "\"Marker1Max\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/Marker2Max'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/Marker2Max'. Storing in buffer. Payload: {"value": "\"Marker2Max\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/Marker3Max'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/Marker3Max'. Storing in buffer. Payload: {"value": "\"Marker3Max\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/Marker4Max'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/presets/PRESET 056/Marker4Max'. Storing in buffer. Payload: {"value": "\"Marker4Max\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/presets/PRESET 056/Marker5Max'. Processing message one-by-one... | tab_3_presets/sub_tab_2_editor/gui_preset_editor.py | 20250824.215521.1 Function: gui_preset_editor._on_commands_message
