💡📝🖥️🟢 Ah, good, we're entering 'action_check_dependancies'! Let's examine the raw materials, shall we? | main.py | 20250825.013130.2 Function: action_check_dependancies
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 176/FUTURE 3'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 176/FUTURE 3'. Storing in buffer. Payload: {"value": "\"FUTURE 3\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 176/FUTURE 4'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 176/FUTURE 4'. Storing in buffer. Payload: {"value": "\"FUTURE 4\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 177/Active'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 177/Active'. Storing in buffer. Payload: {"value": "true"} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🛠️🟢 Processing buffer and commencing pivoting and flattening! | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility._flush_buffer
💡📝🛠️🔍 The data buffer has been wiped clean. A fresh start for our experiments! | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.clear_buffer
💡📝🛠️✅ Behold! I have transmogrified the data! The final payload is below. | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility._flush_buffer
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 177/ZONE'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 177/ZONE'. Storing in buffer. Payload: {"value": "\"10 STATION AXIENT MICS\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 177/GROUP'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 177/GROUP'. Storing in buffer. Payload: {"value": "\"GROUP NAME\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 177/DEVICE.1'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 177/DEVICE.1'. Storing in buffer. Payload: {"value": "\"Shure - AD4Q-A - G57\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 177/NAME'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 177/NAME'. Storing in buffer. Payload: {"value": "\"Shure\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 177/NICKNAKE'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 177/NICKNAKE'. Storing in buffer. Payload: {"value": "\"nickname\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 177/icon '. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 177/icon '. Storing in buffer. Payload: {"value": "\"icon \""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 177/FREQ'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 177/FREQ'. Storing in buffer. Payload: {"value": "\"589.725\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 177/PEAK'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 177/PEAK'. Storing in buffer. Payload: {"value": "\"-100\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 177/FUTURE 1'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 177/FUTURE 1'. Storing in buffer. Payload: {"value": "\"FUTURE 1\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 177/FUTURE 2'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 177/FUTURE 2'. Storing in buffer. Payload: {"value": "\"FUTURE 2\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 177/FUTURE 3'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 177/FUTURE 3'. Storing in buffer. Payload: {"value": "\"FUTURE 3\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 177/FUTURE 4'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 177/FUTURE 4'. Storing in buffer. Payload: {"value": "\"FUTURE 4\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 178/Active'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 178/Active'. Storing in buffer. Payload: {"value": "true"} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🛠️🟢 Processing buffer and commencing pivoting and flattening! | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility._flush_buffer
💡📝🛠️🔍 The data buffer has been wiped clean. A fresh start for our experiments! | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.clear_buffer
💡📝🛠️✅ Behold! I have transmogrified the data! The final payload is below. | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility._flush_buffer
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 178/ZONE'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 178/ZONE'. Storing in buffer. Payload: {"value": "\"10 STATION AXIENT MICS\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 178/GROUP'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 178/GROUP'. Storing in buffer. Payload: {"value": "\"GROUP NAME\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 178/DEVICE.1'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 178/DEVICE.1'. Storing in buffer. Payload: {"value": "\"Shure - AD4Q-A - G57\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 178/NAME'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 178/NAME'. Storing in buffer. Payload: {"value": "\"Shure\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 178/NICKNAKE'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 178/NICKNAKE'. Storing in buffer. Payload: {"value": "\"nickname\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 178/icon '. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 178/icon '. Storing in buffer. Payload: {"value": "\"icon \""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 178/FREQ'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 178/FREQ'. Storing in buffer. Payload: {"value": "\"593.025\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 178/PEAK'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 178/PEAK'. Storing in buffer. Payload: {"value": "\"-100\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 178/FUTURE 1'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 178/FUTURE 1'. Storing in buffer. Payload: {"value": "\"FUTURE 1\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 178/FUTURE 2'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 178/FUTURE 2'. Storing in buffer. Payload: {"value": "\"FUTURE 2\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 178/FUTURE 3'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 178/FUTURE 3'. Storing in buffer. Payload: {"value": "\"FUTURE 3\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 178/FUTURE 4'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 178/FUTURE 4'. Storing in buffer. Payload: {"value": "\"FUTURE 4\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 179/Active'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 179/Active'. Storing in buffer. Payload: {"value": "true"} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🛠️🟢 Processing buffer and commencing pivoting and flattening! | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility._flush_buffer
💡📝🛠️🔍 The data buffer has been wiped clean. A fresh start for our experiments! | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.clear_buffer
💡📝🛠️✅ Behold! I have transmogrified the data! The final payload is below. | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility._flush_buffer
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 179/ZONE'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 179/ZONE'. Storing in buffer. Payload: {"value": "\"10 STATION AXIENT MICS\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 179/GROUP'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 179/GROUP'. Storing in buffer. Payload: {"value": "\"GROUP NAME\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
