--- Debug Log Started: 2025-08-02 02:33:58 ---
💬 [02:33:58] [set_debug_to_file_mode] Debug to File: Enabled. Output will be saved to: C:\Users\4483\OneDrive\Documents\GitHub\Spectrum-Automation---ZAP\50 - Python Code\OPEN-AIR\DATA\Debug.log
🚫🐛 [33.58] [debug_logic.py | v20250802.0152.1 | set_debug_to_file_mode] Debug logging to file enabled. Output will be saved to: C:\Users\4483\OneDrive\Documents\GitHub\Spectrum-Automation---ZAP\50 - Python Code\OPEN-AIR\DATA\Debug.log. Overwriting previous log!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'address_field_var' with value ''. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'city_var' with value 'Whitby'. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'province_var' with value 'Ontario'. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'scanner_type_var' with value 'Unknown'. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'selected_antenna_type_var' with value ''. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'antenna_description_var' with value ''. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'antenna_use_var' with value ''. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'antenna_mount_var' with value ''. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'selected_amplifier_type_var' with value ''. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'antenna_amplifier_var' with value ''. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'amplifier_description_var' with value ''. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'amplifier_use_var' with value ''. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'notes_var' with value 'Enter any notes about the scan here.'. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'last_selected_preset_name_var' with value ''. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'last_loaded_preset_center_freq_mhz_var' with value ''. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'last_loaded_preset_span_mhz_var' with value ''. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'last_loaded_preset_rbw_hz_var' with value ''. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'include_gov_markers_var' with value 'True'. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'include_tv_markers_var' with value 'True'. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'include_markers_var' with value 'True'. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'include_scan_intermod_markers_var' with value 'False'. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'open_html_after_complete_var' with value 'True'. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'create_html_var' with value 'True'. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'avg_include_gov_markers_var' with value 'True'. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'avg_include_tv_markers_var' with value 'True'. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'avg_include_markers_var' with value 'True'. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'avg_include_intermod_markers_var' with value 'False'. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'math_average_var' with value 'True'. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'math_median_var' with value 'True'. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'math_range_var' with value 'True'. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'math_standard_deviation_var' with value 'True'. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'math_variance_var' with value 'True'. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved 'math_psd_var' with value 'True'. Data stored!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Saved selected bands: []. Bands persisted!
🚫🐛 [34.32] [config_manager.py | v20250802.0152.7 | save_config] Configuration successfully saved to C:\Users\4483\OneDrive\Documents\GitHub\Spectrum-Automation---ZAP\50 - Python Code\OPEN-AIR\DATA\config.ini. Mission accomplished!
🚫🐛 [34.32] [tab_scanning_child_scan_configuration.py | v20250802.0014.1 | _load_band_selections_from_config] Loaded selected bands from config: ['[]']. Checkboxes updated! Version: 20250802.0014.1
🚫🐛 [34.32] [tab_scanning_child_scan_configuration.py | v20250802.0014.1 | _load_current_settings_into_dropdowns] Loading current settings into dropdowns. Ensuring UI reflects current configuration! Version: 20250802.0014.1
🚫🐛 [34.32] [tab_scanning_child_scan_configuration.py | v20250802.0014.1 | _load_current_settings_into_dropdowns] Loaded Graph Quality: 50000 Hz. Description: Medium: Standard definition TV of frequency.. Version: 20250802.0014.1
🚫🐛 [34.32] [tab_scanning_child_scan_configuration.py | v20250802.0014.1 | _load_current_settings_into_dropdowns] Loaded DWELL: 5.0 s. Description: Very Long: Camped out. Good for quiet bands or deep listening.. Version: 20250802.0014.1
🚫🐛 [34.32] [tab_scanning_child_scan_configuration.py | v20250802.0014.1 | _load_current_settings_into_dropdowns] Loaded Time Between Scans: 0 s. Description: Custom: Custom value detected. Select from dropdown to get description.. Version: 20250802.0014.1
🚫🐛 [34.32] [tab_scanning_child_scan_configuration.py | v20250802.0014.1 | _load_current_settings_into_dropdowns] Loaded Scan RBW: 10000 Hz. Description: 10 kHz: Standard resolution for general-purpose scanning.. Version: 20250802.0014.1
🚫🐛 [34.32] [tab_scanning_child_scan_configuration.py | v20250802.0014.1 | _load_current_settings_into_dropdowns] Loaded Reference Level: -90 dBm. Description: Low: Below typical ambient RF noise — for sensitive receivers.. Version: 20250802.0014.1
🚫🐛 [34.32] [tab_scanning_child_scan_configuration.py | v20250802.0014.1 | _load_current_settings_into_dropdowns] Loaded Frequency Shift: 0 Hz. Description: No Shift: don't touch that dial — stay put.. Version: 20250802.0014.1
🚫🐛 [34.32] [tab_scanning_child_scan_configuration.py | v20250802.0014.1 | _load_current_settings_into_dropdowns] Loaded Number of Scan Cycles: 1 cycles. Description: Just a Test: See how she goes — one and done.. Version: 20250802.0014.1
🚫🐛 [34.32] [tab_scanning_child_scan_configuration.py | v20250802.0014.1 | _load_current_settings_into_dropdowns] Loaded Preamplifier ON: Yes. Description: Yes: Preamplifier is enabled, increasing sensitivity but potentially adding noise.. Version: 20250802.0014.1
🚫🐛 [34.32] [tab_scanning_child_scan_configuration.py | v20250802.0014.1 | _load_current_settings_into_dropdowns] Loaded High Sensitivity: Yes. Description: Yes: High sensitivity mode enabled, optimizing for detection of weak signals.. Version: 20250802.0014.1
🚫🐛 [34.32] [tab_scanning_child_scan_configuration.py | v20250802.0014.1 | _on_tab_selected] Scan Configuration Tab refreshed. Version: 20250802.0014.1
🚫🐛 [34.32] [TAB_SCANNING_PARENT.py | v20250801.2335.1 | _on_tab_change] Propagated _on_tab_selected to active child tab: TFrame. Version: 20250801.2335.1. Looking good!
🚫🐛 [34.39] [main_app.py | v20250802.0155.1 | _on_parent_tab_change] Parent tab changed.
🚫🐛 [34.39] [tab_instrument_child_connection.py | v20250802.0075.12 | _on_tab_selected] InstrumentTab selected. Refreshing UI based on connection status.
🚫🐛 [34.39] [tab_instrument_child_connection.py | v20250802.0075.12 | _on_tab_selected] Instrument is NOT connected. Clearing settings display on tab selection.
🚫🐛 [34.39] [tab_instrument_child_connection.py | v20250802.0075.12 | _clear_settings_display] Clearing instrument settings display.
🚫🐛 [34.39] [tab_instrument_child_connection.py | v20250802.0075.12 | _update_ui_elements_visibility] Updating UI visibility. Connected: False, Resource Found: False.
🚫🐛 [34.39] [main_app.py | v20250802.0155.1 | callback] Tkinter variable 'selected_resource' changed. Saving config.
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saving configuration to C:\Users\4483\OneDrive\Documents\GitHub\Spectrum-Automation---ZAP\50 - Python Code\OPEN-AIR\DATA\config.ini. Persisting changes!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'general_debug_enabled_var' with value 'True'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'log_visa_commands_enabled_var' with value 'True'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'debug_to_terminal_var' with value 'True'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'debug_to_file_var' with value 'True'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'include_console_messages_to_debug_file_var' with value 'True'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'paned_window_sash_position_var' with value '700'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'last_config_save_time_var' with value 'Last Saved: 2025-08-02 02:34:32'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'selected_resource' with value ''. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'center_freq_hz_var' with value '2400000000.0'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'span_hz_var' with value '100000000.0'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'rbw_hz_var' with value '10000.0'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'vbw_hz_var' with value '3000.0'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'scan_name_var' with value 'New Scan'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'output_folder_var' with value 'C:\Users\4483\Documents\OPEN-AIR-Scans'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'num_scan_cycles_var' with value '1'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'rbw_step_size_hz_var' with value '50000'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'cycle_wait_time_seconds_var' with value '0.5'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'maxhold_time_seconds_var' with value '5.0'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'scan_rbw_hz_var' with value '10000'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'reference_level_dbm_var' with value '-90'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'freq_shift_hz_var' with value '0'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'maxhold_enabled_var' with value 'True'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'high_sensitivity_var' with value 'True'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'preamp_on_var' with value 'True'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'scan_rbw_segmentation_var' with value '1000000.0'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'desired_default_focus_width_var' with value '10000.0'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'operator_name_var' with value 'Peter Kuzub'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'operator_contact_var' with value 'I@Like.audio'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'venue_name_var' with value 'My Venue'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'venue_postal_code_var' with value ''. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'address_field_var' with value ''. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'city_var' with value 'Whitby'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'province_var' with value 'Ontario'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'scanner_type_var' with value 'Unknown'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'selected_antenna_type_var' with value ''. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'antenna_description_var' with value ''. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'antenna_use_var' with value ''. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'antenna_mount_var' with value ''. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'selected_amplifier_type_var' with value ''. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'antenna_amplifier_var' with value ''. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'amplifier_description_var' with value ''. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'amplifier_use_var' with value ''. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'notes_var' with value 'Enter any notes about the scan here.'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'last_selected_preset_name_var' with value ''. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'last_loaded_preset_center_freq_mhz_var' with value ''. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'last_loaded_preset_span_mhz_var' with value ''. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'last_loaded_preset_rbw_hz_var' with value ''. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'include_gov_markers_var' with value 'True'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'include_tv_markers_var' with value 'True'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'include_markers_var' with value 'True'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'include_scan_intermod_markers_var' with value 'False'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'open_html_after_complete_var' with value 'True'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'create_html_var' with value 'True'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'avg_include_gov_markers_var' with value 'True'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'avg_include_tv_markers_var' with value 'True'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'avg_include_markers_var' with value 'True'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'avg_include_intermod_markers_var' with value 'False'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'math_average_var' with value 'True'. Data stored!
🚫🐛 [34.39] [config_manager.py | v20250802.0152.7 | save_config] Saved 'math_median_var' with value 'True'. Data stored!
